"dataSet","ladder","smileLaugh","enjoyment","worry","sadness","depression","anger","income","household","television","computer","internetAccess","food","shelter","livingStandard","ticket","lawsuit","respect","learn","opportunity","time","emergency","gender","age","maritalStatus","residentialArea","education","raw_income","PositiveFeelings","NegativeFeelings","logIncome","LuxuryConveniences","BasicNeeds","PsychNeeds","study_site"
"2018spring",7,1,1,0,0,0,0,2e+05,"3",1,1,1,0,0,1,NA,NA,1,0,1,1,1,"man",19,"single","urban_city","some teriary",2e+05,1,0,12.2060726455302,1,0,0.8,"Study_Site_3"
"2018spring",7,0,0,-1,-1,0,0,0,"1",1,1,1,0,0,1,NA,NA,1,1,0,0,1,"man",19,"single","urban_city","some teriary",0,0,-0.5,NA,1,0,0.6,"Study_Site_3"
"2018spring",8,1,1,-1,0,0,0,35000,"1",1,1,1,0,0,0,NA,NA,1,1,0,0,1,"man",40,"domestic partnership","urban_city","full teritary",35000,1,-0.25,10.4631033404715,1,0,0.6,"Study_Site_3"
"2018spring",7,0,0,-1,0,-1,0,1e+05,"5",1,1,1,0,0,0,NA,NA,1,1,0,1,1,"man",22,"single","urban_city","secondary",1e+05,0,-0.5,11.5129254649702,1,0,0.8,"Study_Site_3"
"2018spring",9,1,1,-1,0,0,0,10000,"2",1,1,1,0,0,1,NA,NA,1,1,0,0,1,"woman",23,"single","urban_city","some teriary",10000,1,-0.25,9.21034037197618,1,0,0.6,"Study_Site_3"
"2018spring",8,1,1,0,0,0,0,30000,"6",1,1,1,0,0,1,NA,NA,1,0,1,1,1,"man",21,"single","suburban","secondary",30000,1,0,10.3089526606443,1,0,0.8,"Study_Site_3"
"2018spring",8,1,0,-1,0,0,0,30000,"4",1,1,1,0,0,0,NA,NA,1,0,1,1,1,"woman",23,"single","urban_city","full teritary",30000,0.5,-0.25,10.3089526606443,1,0,0.8,"Study_Site_3"
"2018spring",7,1,1,0,0,0,0,0,"3",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",23,"single","urban_city","secondary",0,1,0,NA,1,0,1,"Study_Site_3"
"2018spring",11,1,0,0,0,0,0,180000,"6",1,1,1,NA,0,1,NA,NA,1,1,0,1,1,"woman",22,"single","urban_city","some teriary",180000,0.5,0,12.1007121298723,1,0,0.8,"Study_Site_3"
"2018spring",7,1,1,-1,0,0,0,20000,"3",0,1,1,0,0,1,NA,NA,1,1,1,1,0,"man",21,"single","urban_city","some teriary",20000,1,-0.25,9.90348755253613,0.666666666666667,0,0.8,"Study_Site_3"
"2018spring",9,1,1,0,0,0,0,120000,"4",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"man",20,"single","urban_city","some teriary",120000,1,0,11.6952470217642,1,0,1,"Study_Site_3"
"2018spring",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Study_Site_3"
"2018spring",7,1,1,-1,0,0,0,70000,"5",1,1,1,1,0,1,NA,NA,1,1,1,1,1,"man",18,"domestic partnership","suburban","secondary",70000,1,-0.25,11.1562505210315,1,0.5,1,"Study_Site_3"
"2018spring",9,1,0,-1,0,0,0,10000,"3",1,1,1,0,0,1,NA,NA,1,1,1,0,1,"woman",20,"single","rural","some teriary",10000,0.5,-0.25,9.21034037197618,1,0,0.8,"Study_Site_3"
"2018spring",7,1,0,-1,0,0,-1,30000,"1",1,1,1,0,0,1,NA,NA,1,1,0,0,1,"man",22,"single","urban_city","secondary",30000,0.5,-0.5,10.3089526606443,1,0,0.6,"Study_Site_3"
"2018spring",6,1,1,0,0,0,0,NA,"5 members",1,1,1,1,0,1,NA,NA,1,1,1,1,1,"woman",19,"single","suburban","some teriary",NA,1,0,NA,1,0.5,1,"Study_Site_3"
"2018spring",6,1,1,-1,0,0,0,40000,"2",1,1,1,0,0,0,NA,NA,1,0,1,1,1,"woman",23,"single","urban_city","some teriary",40000,1,-0.25,10.5966347330961,1,0,0.8,"Study_Site_3"
"2018spring",9,1,1,-1,-1,0,-1,80000,"5",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",24,"single","urban_city","some teriary",80000,1,-0.75,11.289781913656,1,0,1,"Study_Site_3"
"2018spring",5,1,1,-1,0,0,0,120000,"4",1,1,1,0,0,1,NA,NA,1,1,0,1,1,"woman",20,"single","urban_city","some teriary",120000,1,-0.25,11.6952470217642,1,0,0.8,"Study_Site_3"
"2018spring",9,1,1,0,0,0,0,NA,"5",1,1,1,0,0,0,NA,NA,1,1,1,1,1,"man",19,NA,"suburban","some teriary",NA,1,0,NA,1,0,1,"Study_Site_3"
"2018spring",8,0,0,-1,0,0,0,10000,"5",1,1,1,0,0,1,NA,NA,1,1,0,1,1,"woman",19,"single","urban_city","some teriary",10000,0,-0.25,9.21034037197618,1,0,0.8,"Study_Site_3"
"2018spring",8,1,1,0,0,0,0,120000,"5",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",19,"single","urban_city","some teriary",120000,1,0,11.6952470217642,1,0,1,"Study_Site_3"
"2018spring",11,1,1,-1,-1,-1,-1,40000,"3",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",20,"single","suburban","some teriary",40000,1,-1,10.5966347330961,1,0,1,"Study_Site_3"
"2018spring",7,0,0,-1,0,0,0,60000,"7",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",19,"single","urban_city","some teriary",60000,0,-0.25,11.0020998412042,1,0,1,"Study_Site_3"
"2018spring",2,0,1,0,-1,-1,-1,40000,"3",1,1,1,1,0,0,NA,NA,0,1,0,1,1,"man",20,"domestic partnership","rural","secondary",40000,0.5,-0.75,10.5966347330961,1,0.5,0.6,"Study_Site_3"
"2018spring",4,0,0,-1,0,0,0,7000,"2",1,1,1,0,0,0,NA,NA,1,1,0,0,1,"woman",30,"married","urban_city","some teriary",7000,0,-0.25,8.85366542803745,1,0,0.6,"Study_Site_3"
"2018spring",7,1,1,-1,-1,0,0,120000,"2",1,1,1,0,0,1,NA,NA,1,1,1,0,1,"woman",23,"domestic partnership","urban_city","some teriary",120000,1,-0.5,11.6952470217642,1,0,0.8,"Study_Site_3"
"2018spring",5,0,0,-1,-1,-1,-1,35000,"7",1,1,1,0,0,0,NA,NA,1,1,0,0,1,"woman",20,"domestic partnership","urban_city","some teriary",35000,0,-1,10.4631033404715,1,0,0.6,"Study_Site_3"
"2018spring",8,1,1,0,0,0,0,50000,"4",1,1,1,0,0,1,NA,NA,1,0,0,1,1,"woman",19,"single","urban_city","some teriary",50000,1,0,10.8197782844103,1,0,0.6,"Study_Site_3"
"2018spring",7,1,1,-1,0,0,0,260000,"4",1,1,1,0,0,1,NA,NA,1,1,0,1,1,"man",19,"single","suburban","some teriary",260000,1,-0.25,12.4684369099977,1,0,0.8,"Study_Site_3"
"2018spring",5,1,1,-1,0,0,-1,4e+05,"4",1,1,1,0,0,1,NA,NA,1,1,0,1,1,"man",18,"single","urban_city","some teriary",4e+05,1,-0.5,12.8992198260901,1,0,0.8,"Study_Site_3"
"2018spring",5,1,1,0,0,-1,0,NA,"",1,1,1,1,0,1,NA,NA,1,0,0,1,0,"man",NA,"single","urban_city","some teriary",NA,1,-0.25,NA,1,0.5,0.4,"Study_Site_3"
"2019replication",8,1,1,-1,-1,-1,-1,50000,"4",1,1,1,1,1,1,67,70,1,1,1,1,1,"man",19,"married","rural","primary or less",50000,1,-1,10.8197782844103,1,1,1,"Study_Site_4"
"2019replication",9,0,0,-1,-1,0,0,1e+05,"6",1,1,1,0,0,1,100,100,1,1,0,1,1,"man",20,NA,"urban_city","some teriary",1e+05,0,-0.5,11.5129254649702,1,0,0.8,"Study_Site_4"
"2019replication",6,1,1,-1,0,0,-1,650000,"4",1,1,1,0,0,1,100,100,1,1,1,1,1,"woman",19,"single","urban_city","some teriary",650000,1,-0.5,13.3847276418718,1,0,1,"Study_Site_4"
"2019replication",8,0,0,-1,0,0,-1,NA,"3",1,1,1,0,0,1,90,71,1,1,1,1,1,"woman",19,"single","urban_city","some teriary",NA,0,-0.5,NA,1,0,1,"Study_Site_4"
"2019replication",6,1,1,-1,0,0,0,50000,"5",1,1,1,0,0,1,81,32,1,1,1,1,1,"man",20,"single","suburban","some teriary",50000,1,-0.25,10.8197782844103,1,0,1,"Study_Site_4"
"2019replication",8,1,1,-1,0,0,0,5e+08,"5",1,1,1,0,0,1,100,100,1,1,1,1,1,"woman",22,"single","urban_city","some teriary",5e+08,1,-0.25,20.0301186563865,1,0,1,"Study_Site_4"
"2019replication",5,0,0,-1,-1,0,-1,NA,"5",1,0,1,1,0,1,27,6,1,1,1,1,1,"woman",18,"domestic partnership","urban_city","some teriary",NA,0,-0.75,NA,0.666666666666667,0.5,1,"Study_Site_4"
"2019replication",6,1,1,-1,-1,0,-1,90000,"8",1,1,1,0,0,1,100,39,1,1,1,1,1,"woman",21,"domestic partnership","urban_city","some teriary",90000,1,-0.75,11.4075649493124,1,0,1,"Study_Site_4"
"2019replication",6,1,1,0,0,-1,0,50000,"6",1,1,1,0,0,0,70,32,1,1,0,0,1,"woman",19,"single","suburban","some teriary",50000,1,-0.25,10.8197782844103,1,0,0.6,"Study_Site_4"
"2019replication",6,0,0,-1,0,0,0,120000,"4",1,1,1,0,0,1,100,100,1,1,1,0,1,"woman",18,"single","suburban","some teriary",120000,0,-0.25,11.6952470217642,1,0,0.8,"Study_Site_4"
"2019replication",7,1,1,-1,0,0,-1,1e+05,"4",1,1,1,0,0,1,100,80,0,1,1,1,1,"woman",20,"single","suburban","some teriary",1e+05,1,-0.5,11.5129254649702,1,0,0.8,"Study_Site_4"
"2019replication",8,1,1,0,0,0,0,NA,"4",1,1,1,0,0,1,100,95,1,1,0,1,1,"woman",20,"single","suburban","some teriary",NA,1,0,NA,1,0,0.8,"Study_Site_4"
"2019replication",5,0,0,-1,-1,0,0,90000,"4",1,1,1,0,0,1,60,30,1,1,0,0,1,"woman",20,"single","suburban","secondary",90000,0,-0.5,11.4075649493124,1,0,0.6,"Study_Site_4"
"2019replication",4,1,1,0,0,0,0,240000,"5",1,1,1,0,0,1,95,75,1,1,1,1,1,"man",20,"single","suburban","some teriary",240000,1,0,12.3883942023241,1,0,1,"Study_Site_4"
"2019replication",6,1,1,-1,0,0,0,106000,"7",1,1,1,0,0,1,86,0,1,0,1,1,1,"woman",19,"single","suburban","some teriary",106000,1,-0.25,11.5711943730942,1,0,0.8,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,NA,"5",1,1,1,0,0,1,100,51,1,1,1,0,1,"woman",20,"single","suburban","secondary",NA,1,0,NA,1,0,0.8,"Study_Site_4"
"2019replication",6,1,1,0,-1,-1,0,45000,"4",1,1,1,0,0,1,82,20,1,1,1,1,1,"woman",20,"single","urban_city","some teriary",45000,1,-0.5,10.7144177687525,1,0,1,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,3e+05,"3",1,1,1,0,0,1,72,50,1,1,1,1,0,"man",21,"single","urban_city","some teriary",3e+05,1,0,12.6115377536383,1,0,0.8,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,1e+05,"3",1,1,1,0,0,1,80,50,1,1,1,1,1,"man",21,"single","urban_city","some teriary",1e+05,1,0,11.5129254649702,1,0,1,"Study_Site_4"
"2019replication",3,1,1,-1,-1,0,0,39000,"2",1,1,1,0,0,0,75,30,1,1,1,0,1,"woman",18,"single","urban_city","some teriary",39000,1,-0.5,10.5713169251118,1,0,0.8,"Study_Site_4"
"2019replication",8,0,0,-1,0,0,0,NA,"4",1,1,1,0,0,1,84,43,1,1,0,1,1,"woman",25,"domestic partnership","urban_city","some teriary",NA,0,-0.25,NA,1,0,0.8,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,60000,"5",1,1,1,0,0,1,100,10,1,1,0,1,1,"woman",19,"single","suburban","some teriary",60000,1,0,11.0020998412042,1,0,0.8,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,115000,"4",1,1,1,0,0,1,68,43,1,1,1,1,1,"man",21,"single","urban_city","some teriary",115000,1,0,11.6526874073454,1,0,1,"Study_Site_4"
"2019replication",7,0,0,0,0,0,-1,120000,"4",1,1,1,0,0,1,50,1,1,0,0,1,1,"man",18,"single","urban_city","some teriary",120000,0,-0.25,11.6952470217642,1,0,0.6,"Study_Site_4"
"2019replication",7,0,1,-1,-1,-1,-1,250000,"8",1,1,1,0,0,1,100,75,1,1,1,1,1,"man",18,"single","urban_city","some teriary",250000,0.5,-1,12.4292161968444,1,0,1,"Study_Site_4"
"2019replication",6,0,1,-1,-1,-1,0,90000,"5",1,1,1,0,0,1,56,15,1,1,0,0,1,"man",19,"single","suburban","some teriary",90000,0.5,-0.75,11.4075649493124,1,0,0.6,"Study_Site_4"
"2019replication",3,0,0,-1,-1,0,-1,46500,"5",1,1,1,1,0,1,43,8,1,1,0,1,0,"man",19,"single","urban_city","some teriary",46500,0,-0.75,10.7472075915754,1,0.5,0.6,"Study_Site_4"
"2019replication",2,1,1,0,0,0,0,120000,"5",1,1,1,0,0,1,70,20,1,0,0,1,1,"man",18,"single","suburban","some teriary",120000,1,0,11.6952470217642,1,0,0.6,"Study_Site_4"
"2019replication",8,1,0,0,-1,0,0,70000,"2",1,1,1,0,0,1,75,63,1,1,0,1,1,"man",32,"married","urban_city","graduate degree",70000,0.5,-0.25,11.1562505210315,1,0,0.8,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,NA,"5",1,1,1,0,0,1,84,5,1,1,1,1,1,"man",19,"domestic partnership","urban_city","some teriary",NA,1,0,NA,1,0,1,"Study_Site_4"
"2019replication",5,1,1,0,0,0,0,50000,"5",1,1,1,0,0,1,45,20,1,1,1,1,1,"man",18,"single","suburban","some teriary",50000,1,0,10.8197782844103,1,0,1,"Study_Site_4"
"2019replication",7,1,1,0,0,0,0,12000,"1",1,1,1,0,0,1,30,0,1,1,0,1,1,"man",22,"single","urban_city","graduate degree",12000,1,0,9.39266192877014,1,0,0.8,"Study_Site_4"
"2019replication",5,1,1,-1,0,0,0,70000,"4",1,1,1,0,0,1,92,70,1,1,1,1,1,"man",20,"single","suburban","some teriary",70000,1,-0.25,11.1562505210315,1,0,1,"Study_Site_4"
"2019replication",7,0,0,-1,0,0,0,90000,"4",1,1,1,0,0,1,70,75,1,1,1,1,1,"man",18,"single","urban_city","some teriary",90000,0,-0.25,11.4075649493124,1,0,1,"Study_Site_4"
"2019replication",4,1,1,0,0,0,0,230000,"4",1,1,1,0,0,1,75,60,1,1,1,1,1,"man",21,"single","suburban","some teriary",230000,1,0,12.3458345879053,1,0,1,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,NA,"6",1,1,1,0,0,1,80,70,1,1,1,1,1,"man",18,"single","urban_city","some teriary",NA,1,0,NA,1,0,1,"Study_Site_4"
"2019replication",9,1,1,0,0,0,0,2e+05,"4",1,1,1,0,0,1,100,100,1,1,1,1,1,"man",20,"single","urban_city","some teriary",2e+05,1,0,12.2060726455302,1,0,1,"Study_Site_4"
"2019replication",5,1,0,0,0,0,-1,1e+05,"5",1,1,1,0,0,1,50,25,1,1,1,1,1,"man",20,"single","suburban","some teriary",1e+05,0.5,-0.25,11.5129254649702,1,0,1,"Study_Site_4"
"2019replication",7,0,1,0,0,0,0,25000,"7",0,1,1,0,0,1,49,50,1,0,1,1,1,"woman",19,"single","urban_city","graduate degree",25000,0.5,0,10.1266311038503,0.666666666666667,0,0.8,"Study_Site_4"
"2019replication",6,1,1,-1,0,0,0,20000,"4",1,1,1,0,0,1,2,1,1,0,0,0,1,"woman",18,"single","urban_city","some teriary",20000,1,-0.25,9.90348755253613,1,0,0.4,"Study_Site_4"
"2019replication",6,1,0,-1,0,0,0,70000,"6",1,1,1,0,0,1,90,10,1,1,0,1,1,"woman",18,"single","suburban","some teriary",70000,0.5,-0.25,11.1562505210315,1,0,0.8,"Study_Site_4"
"2019replication",5,1,1,0,0,0,0,NA,NA,1,1,1,0,0,0,100,60,1,1,1,1,1,"woman",19,"single","urban_city","some teriary",NA,1,0,NA,1,0,1,"Study_Site_4"
"2019replication",7,1,1,-1,0,0,0,43000,"2",1,1,1,0,0,1,100,67,1,1,1,1,1,"man",18,"domestic partnership","urban_city","some teriary",43000,1,-0.25,10.6689553946757,1,0,1,"Study_Site_4"
"2019replication",7,1,1,0,-1,0,0,26000,"4",1,1,1,0,0,1,70,30,1,1,1,1,1,"man",18,"single","urban_city","some teriary",26000,1,-0.25,10.1658518170036,1,0,1,"Study_Site_4"
"2019replication",4,1,1,0,0,0,0,20000,"4",1,1,1,0,0,0,50,10,1,1,1,1,1,"man",19,"single","urban_city","some teriary",20000,1,0,9.90348755253613,1,0,1,"Study_Site_4"
"2019replication",7,1,1,0,0,0,0,1e+05,"3",1,1,1,0,0,1,100,100,1,1,1,1,1,"woman",20,"single","suburban","some teriary",1e+05,1,0,11.5129254649702,1,0,1,"Study_Site_4"
"2019replication",7,1,1,0,0,0,0,54000,"5",1,1,1,0,0,1,100,100,1,1,0,1,1,"man",19,"domestic partnership","urban_city","secondary",54000,1,0,10.8967393255464,1,0,0.8,"Study_Site_4"
"2019replication",6,1,0,-1,-1,-1,0,85000,"3",1,1,1,0,0,1,95,15,1,0,1,1,1,"man",20,"single","urban_city","some teriary",85000,0.5,-0.75,11.3504065354725,1,0,0.8,"Study_Site_4"
"2019replication",5,0,0,0,0,0,0,1e+05,"5",1,1,1,0,0,1,50,25,1,1,1,1,1,"man",20,"single","suburban","some teriary",1e+05,0,0,11.5129254649702,1,0,1,"Study_Site_4"
"2019replication",5,1,1,0,0,0,0,NA,"4",1,1,1,0,0,1,82,10,1,1,0,1,1,"woman",19,"single","urban_city","some teriary",NA,1,0,NA,1,0,0.8,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,NA,NA,1,1,1,0,0,0,0,0,1,1,1,1,1,"man",19,"single","urban_city","some teriary",NA,1,0,NA,1,0,1,"Study_Site_4"
"2019replication",4,0,0,-1,0,0,0,35000,"4",1,1,1,0,0,1,100,90,1,1,1,1,1,"man",20,"single","urban_city","secondary",35000,0,-0.25,10.4631033404715,1,0,1,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,150000,"5",1,1,1,0,0,1,20,6,1,1,1,1,1,"man",20,"single","suburban","some teriary",150000,1,0,11.9183905730784,1,0,1,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,150000,"5",1,1,1,0,0,1,20,6,1,1,1,1,1,"man",20,"single","suburban","some teriary",150000,1,0,11.9183905730784,1,0,1,"Study_Site_4"
"2019replication",7,0,0,0,0,0,-1,NA,"3",1,1,1,1,1,1,15,4,1,0,1,1,0,"woman",20,"domestic partnership","urban_city","secondary",NA,0,-0.25,NA,1,1,0.6,"Study_Site_4"
"2019replication",9,1,1,-1,0,0,0,3e+05,"4",1,1,1,0,0,1,100,100,1,1,1,1,1,"woman",21,"single","suburban","some teriary",3e+05,1,-0.25,12.6115377536383,1,0,1,"Study_Site_4"
"2019replication",8,0,0,-1,-1,-1,-1,170000,"4",1,1,1,0,0,1,70,21,0,0,0,0,1,"woman",20,"single","village","some teriary",170000,0,-1,12.0435537160324,1,0,0.2,"Study_Site_4"
"2019replication",7,1,1,-1,0,0,0,150000,"4",1,1,1,0,0,1,80,56,1,1,1,1,1,"woman",20,"single","suburban","some teriary",150000,1,-0.25,11.9183905730784,1,0,1,"Study_Site_4"
"2019replication",6,0,0,-1,-1,0,-1,130000,"4",1,1,1,0,0,1,51,24,1,1,1,0,1,"woman",20,"single","urban_city","some teriary",130000,0,-0.75,11.7752897294377,1,0,0.8,"Study_Site_4"
"2019replication",7,1,1,-1,0,0,-1,40000,"5",1,1,1,0,0,1,75,86,1,1,1,1,1,"woman",19,"single","suburban","some teriary",40000,1,-0.5,10.5966347330961,1,0,1,"Study_Site_4"
"2019replication",7,1,1,0,0,0,0,NA,"7",1,1,1,0,0,1,100,70,1,1,1,1,1,"woman",21,"single","urban_city","some teriary",NA,1,0,NA,1,0,1,"Study_Site_4"
"2019replication",5,1,1,0,0,0,0,30000,"4",1,0,0,0,0,1,100,100,1,1,1,1,1,"woman",32,"married","urban_city","some teriary",30000,1,0,10.3089526606443,0.333333333333333,0,1,"Study_Site_4"
"2019replication",7,1,1,0,0,0,0,170000,"5",1,1,1,0,0,1,87,76,1,1,1,1,1,"man",20,"single","suburban","some teriary",170000,1,0,12.0435537160324,1,0,1,"Study_Site_4"
"2019replication",10,0,0,0,-1,-1,-1,5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,-0.75,1.6094379124341,NA,NA,NA,"Study_Site_4"
"2019replication",4,1,1,0,0,0,0,NA,"3",1,1,1,0,0,1,75,65,1,1,1,1,1,"woman",18,"single","suburban","secondary",NA,1,0,NA,1,0,1,"Study_Site_4"
"2019replication",7,1,1,-1,0,0,0,NA,"5",1,1,1,0,0,1,52,31,1,1,1,1,1,"woman",19,"single","urban_city","secondary",NA,1,-0.25,NA,1,0,1,"Study_Site_4"
"2019replication",7,0,1,-1,0,0,0,120000,"4",1,1,1,0,0,1,100,0,1,1,0,1,1,"woman",18,"single","urban_city","some teriary",120000,0.5,-0.25,11.6952470217642,1,0,0.8,"Study_Site_4"
"2019replication",6,0,0,-1,-1,-1,0,1e+05,"4",1,1,1,0,0,1,100,85,1,1,0,1,1,"woman",19,"single","suburban","some teriary",1e+05,0,-0.75,11.5129254649702,1,0,0.8,"Study_Site_4"
"2019replication",7,1,1,-1,-1,0,0,3e+05,"5",1,1,1,0,0,0,100,100,1,1,1,1,1,"man",20,"single","urban_city","some teriary",3e+05,1,-0.5,12.6115377536383,1,0,1,"Study_Site_4"
"2019replication",8,1,1,-1,0,0,0,NA,"5",1,1,1,0,0,1,92,81,1,1,1,1,1,"woman",21,"single","urban_city","some teriary",NA,1,-0.25,NA,1,0,1,"Study_Site_4"
"2019replication",5,1,1,-1,0,0,0,70000,"5",1,1,1,0,0,1,80,51,1,1,1,1,1,"man",21,"single","urban_city","some teriary",70000,1,-0.25,11.1562505210315,1,0,1,"Study_Site_4"
"2019replication",7,1,1,0,-1,0,-1,50000,"4",1,1,1,0,0,1,80,10,1,1,1,1,1,"man",20,"single","urban_city","some teriary",50000,1,-0.5,10.8197782844103,1,0,1,"Study_Site_4"
"2019replication",7,1,1,-1,0,0,0,7500,"3",1,1,1,0,0,0,100,90,1,1,1,1,0,"man",22,"single","urban_city","some teriary",7500,1,-0.25,8.9226582995244,1,0,0.8,"Study_Site_4"
"2019replication",6,0,0,-1,0,0,0,6e+05,"4",1,1,1,0,0,1,80,40,1,1,0,0,1,"woman",21,"single","urban_city","some teriary",6e+05,0,-0.25,13.3046849341983,1,0,0.6,"Study_Site_4"
"2019replication",7,1,1,-1,-1,0,-1,60000,"4",1,1,1,0,0,1,95,70,1,1,1,0,1,"woman",21,"domestic partnership","suburban","some teriary",60000,1,-0.75,11.0020998412042,1,0,0.8,"Study_Site_4"
"2019replication",3,0,1,-1,0,0,-1,21000,"4",1,0,0,1,0,0,40,NA,1,0,0,0,1,"woman",21,"domestic partnership","urban_city","some teriary",21000,0.5,-0.5,9.95227771670556,0.333333333333333,0.5,0.4,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,140000,"5",1,1,1,0,0,1,86,6,1,1,0,0,1,"woman",19,"single","urban_city","some teriary",140000,1,0,11.8493977015914,1,0,0.6,"Study_Site_4"
"2019replication",5,0,0,-1,0,0,-1,90000,"4",1,1,1,1,0,0,75,NA,1,1,0,0,1,"man",21,"single","urban_city","some teriary",90000,0,-0.5,11.4075649493124,1,0.5,0.6,"Study_Site_4"
"2019replication",7,1,1,0,0,0,0,45000,"1",1,1,1,0,0,1,100,74,1,1,0,0,1,"woman",22,"single","urban_city","graduate degree",45000,1,0,10.7144177687525,1,0,0.6,"Study_Site_4"
"2019replication",5,0,0,-1,0,0,0,25000,"1",1,1,1,0,0,0,70,9,1,1,0,1,1,"man",32,"domestic partnership","urban_city","graduate degree",25000,0,-0.25,10.1266311038503,1,0,0.8,"Study_Site_4"
"2019replication",6,0,1,0,0,-1,0,NA,"4",1,1,1,0,0,1,4,NA,1,0,0,0,1,"woman",21,"single","urban_city","secondary",NA,0.5,-0.25,NA,1,0,0.4,"Study_Site_4"
"2019replication",6,0,0,-1,-1,0,0,NA,"5",1,1,1,0,0,1,100,100,1,1,0,1,1,"woman",18,"single","suburban","secondary",NA,0,-0.5,NA,1,0,0.8,"Study_Site_4"
"2019replication",6,1,1,-1,0,0,0,NA,"5",1,1,1,1,0,1,100,100,1,1,0,0,1,"woman",18,"single","urban_city","some teriary",NA,1,-0.25,NA,1,0.5,0.6,"Study_Site_4"
"2019replication",6,1,1,0,0,0,0,NA,"6",1,1,1,0,0,1,30,11,1,0,1,1,1,"woman",19,"single","urban_city","some teriary",NA,1,0,NA,1,0,0.8,"Study_Site_4"
"2019replication",7,0,0,-1,-1,-1,-1,35000,"5",1,1,1,0,0,0,18,10,0,0,0,0,1,"woman",18,"single","urban_city","some teriary",35000,0,-1,10.4631033404715,1,0,0.2,"Study_Site_4"
"2019replication",5,1,1,0,0,0,0,65000,"2",1,1,1,0,0,1,100,10,1,1,1,1,1,"woman",29,"married","urban_city","graduate degree",65000,1,0,11.0821425488778,1,0,1,"Study_Site_4"
"2019replication",6,1,1,0,0,0,-1,NA,"1",0,1,1,0,0,1,74,15,1,1,1,1,1,"woman",28,"single","urban_city","graduate degree",NA,1,-0.25,NA,0.666666666666667,0,1,"Study_Site_4"
"2019replication",9,1,1,-1,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.5,NA,NA,NA,NA,"Study_Site_4"
"2019replication",4,1,1,-1,-1,-1,-1,34000,"4",1,1,1,1,1,0,10,0,0,1,0,0,1,"man",19,"single","urban_city","some teriary",34000,1,-1,10.4341158035983,1,1,0.4,"Study_Site_4"
"2019replication",6,1,1,0,-1,-1,-1,80000,"4",1,1,1,0,0,1,42,NA,1,0,0,0,1,"man",19,"single","suburban","graduate degree",80000,1,-0.75,11.289781913656,1,0,0.4,"Study_Site_4"
"2019replication",5,1,1,-1,0,0,0,120000,"2",1,1,1,0,0,1,100,90,1,0,1,0,1,"man",23,"single","urban_city","graduate degree",120000,1,-0.25,11.6952470217642,1,0,0.6,"Study_Site_4"
"2019replication",3,0,0,-1,-1,0,NA,120000,"6",1,1,1,0,0,1,90,20,1,1,0,1,1,"man",18,"single","urban_city","secondary",120000,0,-0.666666666666667,11.6952470217642,1,0,0.8,"Study_Site_4"
"2019replication",6,0,0,-1,0,0,0,80000,"5",1,1,1,0,0,1,100,100,1,1,0,0,1,"woman",18,"single","suburban","some teriary",80000,0,-0.25,11.289781913656,1,0,0.6,"Study_Site_4"
"2019replication",3,0,0,-1,-1,-1,0,55000,"4",1,1,1,1,1,0,50,25,1,0,1,0,1,"woman",45,"single","urban_city","some teriary",55000,0,-0.75,10.9150884642146,1,1,0.6,"Study_Site_4"
"2019replication",4,1,1,-1,-1,0,0,90000,"5",1,1,1,0,0,0,100,29,1,0,1,0,1,"man",18,"single","urban_city","secondary",90000,1,-0.5,11.4075649493124,1,0,0.6,"Study_Site_4"
"2019replication",7,0,0,-1,0,0,0,40000,"1",0,1,1,0,0,1,100,17,1,1,1,1,1,"woman",27,"single","urban_city","graduate degree",40000,0,-0.25,10.5966347330961,0.666666666666667,0,1,"Study_Site_4"
"2019replication",3,1,1,-1,0,0,0,NA,"2",1,1,1,0,0,0,100,10,1,1,1,1,1,"man",21,"domestic partnership","urban_city","some teriary",NA,1,-0.25,NA,1,0,1,"Study_Site_4"
